repo_id,full_name,language,track,target_date,commit_sha,total_loc,n_files,n_parse_errors,n_classes,n_methods,n_god_class,n_data_class,n_feature_envy,n_brain_method,n_tcc_sampled,design_smell_count,design_smell_density_per_kloc,implementation_smell_count,implementation_smell_density_per_kloc,status
165548191.0,peass-ng/PEASS-ng,C#,A1,2022-01-01T00:00:00+00:00,9c31073279d9662380db95816a3e2b8a7cf365d9,184947,555,724,787,5031,30,58,337,134,0,88,0.4758119893807415,471,2.546675534071923,ok
165548191.0,peass-ng/PEASS-ng,C#,A1,2022-02-01T00:00:00+00:00,77cc22a657c28781a0a57b6121ae15d0366f5bca,184947,555,724,787,5031,30,58,337,134,0,88,0.4758119893807415,471,2.546675534071923,ok
165548191.0,peass-ng/PEASS-ng,C#,A1,2022-03-01T00:00:00+00:00,a89f235c4300c005b167971e80aaa61bd3a31670,184947,555,724,787,5031,30,58,337,134,0,88,0.4758119893807415,471,2.546675534071923,ok
165548191.0,peass-ng/PEASS-ng,C#,A1,2022-04-01T00:00:00+00:00,d17e4dcca7a03e0fab24437a12fa8dc454fc37c3,184982,555,724,787,5031,31,58,337,134,0,89,0.48112789352477536,471,2.5461936837097663,ok
165548191.0,peass-ng/PEASS-ng,C#,A1,2022-05-01T00:00:00+00:00,8d232ee0831a1034198bc6e9ddccf870565850e1,184982,555,724,787,5031,31,58,337,134,0,89,0.48112789352477536,471,2.5461936837097663,ok
165548191.0,peass-ng/PEASS-ng,C#,A1,2022-06-01T00:00:00+00:00,fa0f2e17fbc1d86f1fd66338a40e665e7182501d,184982,555,724,787,5031,31,58,337,134,0,89,0.48112789352477536,471,2.5461936837097663,ok
165548191.0,peass-ng/PEASS-ng,C#,A1,2022-07-01T00:00:00+00:00,fa0f2e17fbc1d86f1fd66338a40e665e7182501d,184982,555,724,787,5031,31,58,337,134,0,89,0.48112789352477536,471,2.5461936837097663,ok
165548191.0,peass-ng/PEASS-ng,C#,A1,2022-08-01T00:00:00+00:00,dec10cded1013e56a19603f190b8fe505a994010,186323,558,724,793,5070,31,60,339,134,0,91,0.48839917777193365,473,2.538602319627743,ok
165548191.0,peass-ng/PEASS-ng,C#,A1,2022-09-01T00:00:00+00:00,a5ca0033836ca6c379d5ee7953cec732f5519512,186323,558,724,793,5070,31,60,339,134,0,91,0.48839917777193365,473,2.538602319627743,ok
165548191.0,peass-ng/PEASS-ng,C#,A1,2022-10-01T00:00:00+00:00,1274f2109794c2782a8862a39d4d31bd3b4e3702,186418,558,724,793,5072,31,60,339,134,0,91,0.48815028591659604,473,2.537308628995054,ok
165548191.0,peass-ng/PEASS-ng,C#,A1,2022-11-01T00:00:00+00:00,7a19b0968f8219e88fef8958ce70104f235d00be,186418,558,724,793,5072,31,60,339,134,0,91,0.48815028591659604,473,2.537308628995054,ok
165548191.0,peass-ng/PEASS-ng,C#,A1,2022-12-01T00:00:00+00:00,0ab4a65bab50e30623aa91f09b0d443940e515e0,186442,558,724,793,5072,31,60,339,134,0,91,0.48808744810718613,473,2.536982010491198,ok
