outcome,covariate,n,n_repos,pooled_spearman_rho,pooled_spearman_p,mixedlm_slope,mixedlm_slope_se,mixedlm_slope_p,re_var_intercept,converged,at_variance_boundary,warnings
level_change_coef,agent_pr_count,215,79,0.15288166957136828,0.02497351250683286,0.0002693381734302269,0.0008713495240642955,0.7572419362692229,0.0004884487234122638,True,True,The MLE may be on the boundary of the parameter space.
level_change_coef,distinct_agents,215,79,0.12180356628001951,0.07471319329328016,0.08678279948139675,0.0672545807055244,0.1969247712727219,0.008419958295511726,True,True,The MLE may be on the boundary of the parameter space.
level_change_coef,log1p_stars,215,79,0.00274840557662025,0.968041558142317,-0.01643214209042801,0.03493674461651715,0.6381122540522121,0.0026519307182186528,True,True,The MLE may be on the boundary of the parameter space.
level_change_coef,slope_pre_coef,215,79,-0.15553865101789466,0.022533636602563353,-1.5773318012461923,0.7318135327399399,0.0311325856816702,1.998256131489467e-06,True,True,The MLE may be on the boundary of the parameter space.
slope_change_coef,agent_pr_count,215,79,0.018493760101528933,0.7874572274705741,0.00011031071171729451,0.00012292601061318048,0.36951892210910076,3.2658158830206204e-06,True,True,Maximum Likelihood optimization failed to converge. Check mle_retvals | Retrying MixedLM optimization with lbfgs | The MLE may be on the boundary of the parameter space. | note: hard-failure-sounding warning present but result.converged=True
slope_change_coef,distinct_agents,215,79,0.09221384899614961,0.17794475417571823,0.012054972795116532,0.009171165161966227,0.18869720665954692,2.538601000064206e-06,True,True,Maximum Likelihood optimization failed to converge. Check mle_retvals | Retrying MixedLM optimization with lbfgs | The MLE may be on the boundary of the parameter space. | note: hard-failure-sounding warning present but result.converged=True
slope_change_coef,log1p_stars,215,79,-0.01847566138940678,0.7876602806530277,0.0008189633335432172,0.0048968574194391875,0.8671791396442385,2.9111818170603343e-06,False,True,"Maximum Likelihood optimization failed to converge. Check mle_retvals | Retrying MixedLM optimization with lbfgs | Maximum Likelihood optimization failed to converge. Check mle_retvals | Retrying MixedLM optimization with cg | Maximum Likelihood optimization failed to converge. Check mle_retvals | MixedLM optimization failed, trying a different optimizer may help. | Gradient optimization failed, |grad| = 0.810975 | The MLE may be on the boundary of the parameter space. | note: hard-failure-sounding warning present but result.converged=False"
slope_change_coef,slope_pre_coef,215,79,-0.7006182230915985,4.648540586412594e-33,-1.0984638266973508,0.07310121579792388,4.91487022690707e-51,1.014462496586497e-06,True,True,The MLE may be on the boundary of the parameter space.
