repo_id,full_name,language,track,target_date,commit_sha,total_loc,n_files,n_parse_errors,n_classes,n_methods,n_god_class,n_data_class,n_feature_envy,n_brain_method,design_smell_count,design_smell_density_per_kloc,implementation_smell_count,implementation_smell_density_per_kloc,status
710601088.0,crewAIInc/crewAI,Python,A1,2024-04-01T00:00:00+00:00,98ee60e06f1d558d2a1f6c9a95c80fed21fe832f,4661,48,2,30,132,0,0,3,6,0,0.0,9,1.9309161124222272,ok
710601088.0,crewAIInc/crewAI,Python,A1,2024-05-01T00:00:00+00:00,3d5257592b440fca8c46b77471e1c34c901ee57f,5908,70,2,46,170,0,1,4,8,1,0.16926201760324983,12,2.0311442112389977,ok
710601088.0,crewAIInc/crewAI,Python,A1,2024-06-01T00:00:00+00:00,ea893432e89095b50b3b49c622b32e4772c90df4,6588,75,2,48,175,0,1,4,8,1,0.15179113539769276,12,1.8214936247723132,ok
710601088.0,crewAIInc/crewAI,Python,A1,2024-07-01T00:00:00+00:00,5b66e876210b95d5902b9044f6cb87ab7dd1d1c6,7639,87,2,57,221,0,1,4,9,1,0.13090718680455557,13,1.7017934284592224,ok
710601088.0,crewAIInc/crewAI,Python,A1,2024-08-01T00:00:00+00:00,c93b85ac531ebfdb0718ef11110ef79aa5a38fc3,12638,107,2,77,315,0,1,5,13,1,0.07912644405760405,18,1.424275993036873,ok
710601088.0,crewAIInc/crewAI,Python,A1,2024-09-01T00:00:00+00:00,c7e8d559267e55724fcd3979fc5f15bc81802fb6,16891,155,5,108,475,0,1,6,13,1,0.059203125925048845,19,1.124859392575928,ok
710601088.0,crewAIInc/crewAI,Python,A1,2024-10-01T00:00:00+00:00,32fdd11c933ad83d744edc2beb44c24585b941a1,19112,169,5,123,533,0,1,6,13,1,0.05232314776056928,19,0.9941398074508163,ok
710601088.0,crewAIInc/crewAI,Python,A1,2024-11-01T00:00:00+00:00,66698503b878459ed5d7d208c7ec37e995a54f28,21321,192,6,136,582,0,1,6,14,1,0.046902115285399365,20,0.9380423057079874,ok
710601088.0,crewAIInc/crewAI,Python,A1,2024-12-01T00:00:00+00:00,bca56eea48cd2f5d8f4280fe4906bed94809859d,24957,227,6,162,703,0,1,6,15,1,0.04006891853988861,21,0.8414472893376608,ok
710601088.0,crewAIInc/crewAI,Python,A1,2025-01-01T00:00:00+00:00,ba89e43b62981a3f722b09563105fa078ea8326a,25949,208,4,150,673,0,1,7,16,1,0.03853713052526109,23,0.886354002081005,ok
710601088.0,crewAIInc/crewAI,Python,A1,2025-02-01T00:00:00+00:00,23b9e1032308d81aa16072932ea7884d44bc4da1,30522,219,4,161,715,0,1,7,18,1,0.03276325273573161,25,0.8190813183932901,ok
710601088.0,crewAIInc/crewAI,Python,A1,2025-03-01T00:00:00+00:00,86825e176900cbc68e00060adc525f0b8d5920e5,34276,233,4,196,745,0,1,9,33,1,0.029174932897654333,42,1.225347181701482,ok
710601088.0,crewAIInc/crewAI,Python,A1,2025-04-01T00:00:00+00:00,3c2435030606da5c1c199bfa19d158ab669ffb2d,39212,254,4,213,855,0,10,9,37,10,0.2550239722533918,46,1.1731102723656022,ok
710601088.0,crewAIInc/crewAI,Python,A1,2025-05-01T00:00:00+00:00,378dcc79bb341614290f9df4d4a2aa3632f7995a,43616,303,4,248,937,0,10,8,43,10,0.2292736610418195,51,1.1692956713132796,ok
710601088.0,crewAIInc/crewAI,Python,A1,2025-06-01T00:00:00+00:00,1da2fd2a5c773456eb3fe346d5951b10e2aa6791,46844,314,4,268,985,0,10,8,46,10,0.2134745111433695,54,1.1527623601741952,ok
710601088.0,crewAIInc/crewAI,Python,A1,2025-07-01T00:00:00+00:00,af9c01f5d3385ff3dfec5463c2a4bca9bec20f44,49534,320,5,274,1017,0,10,8,49,10,0.20188153591472524,57,1.1507247547139339,ok
710601088.0,crewAIInc/crewAI,Python,A1,2025-08-01T00:00:00+00:00,88ed91561ff0602309a5f875f0ee59069491fb5d,56736,362,5,324,1192,1,11,18,48,12,0.21150592216582065,66,1.1632825719120137,ok
710601088.0,crewAIInc/crewAI,Python,A1,2025-09-01T00:00:00+00:00,1b1a8fdbf425b5a7bc820d91629c8cca786b3f39,64826,424,5,383,1438,3,14,20,58,17,0.2622404590750625,78,1.2032209298738161,ok
710601088.0,crewAIInc/crewAI,Python,A1,2025-10-01T00:00:00+00:00,b77074e48e09caefa982a0ff39d5ef13411dfe8e,72301,498,5,475,1500,6,11,18,71,17,0.2351281448389372,89,1.2309649935685536,ok
710601088.0,crewAIInc/crewAI,Python,A1,2025-11-01T00:00:00+00:00,2e9eb8c32dc7c0616bda60ce4185b0220afbdd60,116052,812,5,868,2503,10,36,34,150,46,0.3963740392237962,184,1.5854961568951849,ok
710601088.0,crewAIInc/crewAI,Python,A1,2025-12-01T00:00:00+00:00,2355ec0733101f4ce4228a26c5820d7ebe2cd3a9,136428,879,5,1011,2988,11,36,47,157,47,0.3445040607499927,204,1.4952942211276279,ok
710601088.0,crewAIInc/crewAI,Python,A1,2026-01-01T00:00:00+00:00,f3c17a249b5a2da3a917784d9762421591c1cde5,151085,907,5,1091,3362,14,33,57,171,47,0.3110831651057352,228,1.509084290300162,ok
710601088.0,crewAIInc/crewAI,Python,A1,2026-02-01T00:00:00+00:00,63a508f601e5934f7993b0083e59fe90da56bb4f,189740,1001,5,1434,4258,21,32,85,226,53,0.27932960893854747,311,1.6390850637714767,ok
710601088.0,crewAIInc/crewAI,Python,A1,2026-03-01T00:00:00+00:00,c00a348837aab2b96c27080e2c9d682b66c88d90,201375,999,5,1532,4681,23,30,94,242,53,0.2631905648665425,336,1.6685288640595903,ok
710601088.0,crewAIInc/crewAI,Python,A2,2023-12-27T20:52:41+00:00,6adfa6fe0700e5ff81b3efac2f31fab3cda7f51c,859,17,0,6,14,1,0,0,0,1,1.1641443538998837,0,0.0,ok
710601088.0,crewAIInc/crewAI,Python,A2,2024-01-27T20:52:41+00:00,9e1be4ecd26d018a9dd4b0ae1399d6397257ffa0,1976,30,0,17,57,0,1,1,3,1,0.5060728744939271,4,2.0242914979757085,ok
710601088.0,crewAIInc/crewAI,Python,A2,2024-02-27T20:52:41+00:00,cd9f7931c96b32d4f79a7ff9bb8395467927b4d7,3718,38,0,27,108,0,0,3,5,0,0.0,8,2.1516944593867673,ok
710601088.0,crewAIInc/crewAI,Python,A2,2024-03-27T20:52:41+00:00,128ce919514bcac76062f36fe14b49eb283eb7dc,4661,48,2,30,132,0,0,3,6,0,0.0,9,1.9309161124222272,ok
710601088.0,crewAIInc/crewAI,Python,A2,2024-04-27T20:52:41+00:00,3d5257592b440fca8c46b77471e1c34c901ee57f,5908,70,2,46,170,0,1,4,8,1,0.16926201760324983,12,2.0311442112389977,ok
710601088.0,crewAIInc/crewAI,Python,A2,2024-05-27T20:52:41+00:00,bf40956491e9c9026bf0f7e1211823bec9da5625,6588,75,2,48,175,0,1,4,8,1,0.15179113539769276,12,1.8214936247723132,ok
710601088.0,crewAIInc/crewAI,Python,A2,2024-06-27T20:52:41+00:00,851dd0f84fe54755f8713908ea180c995b3dbade,7564,87,2,57,217,0,1,4,9,1,0.13220518244315177,13,1.718667371760973,ok
710601088.0,crewAIInc/crewAI,Python,A2,2024-07-27T20:52:41+00:00,99d023c5f33636be1ff9eb473aa761eb8a4a36c9,12568,107,2,77,313,0,1,5,13,1,0.0795671546785487,18,1.4322087842138767,ok
710601088.0,crewAIInc/crewAI,Python,A2,2024-08-27T20:52:41+00:00,172758020cfdd4625585213113a0a513760cc0bf,16653,155,5,108,465,0,1,6,13,1,0.060049240377109236,19,1.1409355671650754,ok
710601088.0,crewAIInc/crewAI,Python,A2,2024-09-27T20:52:41+00:00,bc31019b673704a355a3292c6127120c0a5ce95e,18614,167,5,122,523,0,1,6,11,1,0.05372300419039432,17,0.9132910712367035,ok
710601088.0,crewAIInc/crewAI,Python,A2,2024-10-04T20:52:41+00:00,0dfe3bcb0aa605bee4192a3d3f9ea5f289cf40c4,20080,184,6,128,552,0,1,6,14,1,0.04980079681274901,20,0.9960159362549802,ok
710601088.0,crewAIInc/crewAI,Python,A2,2024-10-11T20:52:41+00:00,6534a909d67e5d8c9da169f244db514d20013b97,20097,184,6,127,553,0,1,6,13,1,0.04975867044832562,19,0.9454147385181867,ok
710601088.0,crewAIInc/crewAI,Python,A2,2024-10-18T20:52:41+00:00,84f48c465d602a2b121a82d464fe701f84160e9f,20826,189,6,130,566,0,1,6,11,1,0.04801690194948622,17,0.8162873331412657,ok
710601088.0,crewAIInc/crewAI,Python,A2,2024-10-25T20:52:41+00:00,f29f4abdd7ea4d3b4afeb8e1b403360ad7309ace,20993,189,6,130,569,0,1,6,12,1,0.04763492592769018,18,0.8574286666984233,ok
710601088.0,crewAIInc/crewAI,Python,A2,2024-11-01T20:52:41+00:00,3878daffd68d14ee0379d11c19bef63c4dc02edc,21705,195,6,142,592,0,1,6,15,1,0.04607233356369501,21,0.9675190048375951,ok
710601088.0,crewAIInc/crewAI,Python,A2,2024-11-08T20:52:41+00:00,9f2acfe91f3dafab2aef1c465810b7ef8780eee7,22240,196,6,142,593,0,1,6,15,1,0.04496402877697842,21,0.9442446043165468,ok
710601088.0,crewAIInc/crewAI,Python,A2,2024-11-15T20:52:41+00:00,3dc02310b62c473c0764f10f08aef678291e9aaf,22595,202,6,145,606,0,1,6,15,1,0.04425757911042266,21,0.9294091613188759,ok
710601088.0,crewAIInc/crewAI,Python,A2,2024-11-22T20:52:41+00:00,93c0467bba29ac301923afe2f028e4831971563b,24224,222,6,160,679,0,1,6,14,1,0.04128137384412153,20,0.8256274768824307,ok
710601088.0,crewAIInc/crewAI,Python,A2,2024-11-29T20:52:41+00:00,588ad3c4a437096d42b390679064da21af4c8b85,24957,227,6,162,703,0,1,6,15,1,0.04006891853988861,21,0.8414472893376608,ok
710601088.0,crewAIInc/crewAI,Python,A2,2024-12-06T20:52:41+00:00,6930b6848460dc7d9b1ca7d5629286fc559123cd,23119,201,3,142,652,0,1,6,15,1,0.04325446602361694,21,0.9083437864959557,ok
710601088.0,crewAIInc/crewAI,Python,A2,2024-12-13T20:52:41+00:00,6d7c1b0743a6df5cf8dd0709b0d12de8441339b8,23248,202,3,147,653,0,1,6,16,1,0.043014452856159666,22,0.9463179628355127,ok
710601088.0,crewAIInc/crewAI,Python,A2,2024-12-20T20:52:41+00:00,9ee6824ccd85e6c6231f35db07bb6fe6f90959c7,23197,201,4,145,650,0,1,6,15,1,0.04310902271845497,21,0.9052894770875545,ok
710601088.0,crewAIInc/crewAI,Python,A2,2024-12-27T20:52:41+00:00,4cf8913d31e061e7bdfea7831773a3e63a04ef44,24490,205,4,149,669,0,1,7,16,1,0.040832993058391186,23,0.9391588403429972,ok
710601088.0,crewAIInc/crewAI,Python,A2,2025-01-03T20:52:41+00:00,30bd79390a380066ad977b133ed022285c3b7ee4,26111,208,4,150,673,0,1,7,17,1,0.038298035310788556,24,0.9191528474589253,ok
710601088.0,crewAIInc/crewAI,Python,A2,2025-01-10T20:52:41+00:00,be8e33daf61052b37a0c047ca5407a69a84767a1,27281,212,4,152,683,0,1,7,17,1,0.036655547817162126,24,0.8797331476118911,ok
710601088.0,crewAIInc/crewAI,Python,A2,2025-01-31T20:52:41+00:00,23b9e1032308d81aa16072932ea7884d44bc4da1,30522,219,4,161,715,0,1,7,18,1,0.03276325273573161,25,0.8190813183932901,ok
710601088.0,crewAIInc/crewAI,Python,A2,2025-02-07T20:52:41+00:00,a7f5d574dc6e521dec51453d9d842cf1cee908c9,30954,219,4,161,722,0,1,7,18,1,0.03230600245525619,25,0.8076500613814046,ok
710601088.0,crewAIInc/crewAI,Python,A2,2025-02-14T20:52:41+00:00,1b488b6da77dc0dc1d96d45e9ef6213b3f8eceeb,31746,219,4,161,732,0,1,7,19,1,0.0315000315000315,26,0.819000819000819,ok
710601088.0,crewAIInc/crewAI,Python,A2,2025-02-21T20:52:41+00:00,b50772a38b8f352888dfdfdac7eba58999bdfcf5,34981,239,4,203,778,0,1,14,33,1,0.02858694719990852,47,1.3435865183957005,ok
710601088.0,crewAIInc/crewAI,Python,A2,2025-02-28T20:52:41+00:00,86825e176900cbc68e00060adc525f0b8d5920e5,34276,233,4,196,745,0,1,9,33,1,0.029174932897654333,42,1.225347181701482,ok
710601088.0,crewAIInc/crewAI,Python,A2,2025-03-07T20:52:41+00:00,a1f35e768fdf762f7547ff7cae1bf2bb8a6c9447,34889,233,4,199,750,0,1,9,37,1,0.028662329100862735,46,1.3184671386396858,ok
710601088.0,crewAIInc/crewAI,Python,A2,2025-03-14T20:52:41+00:00,d0959573dcfac3e1b418255b6f4dc52e137efd3e,37089,243,4,202,796,0,1,9,37,1,0.02696217207258217,46,1.2402599153387797,ok
710601088.0,crewAIInc/crewAI,Python,A2,2025-03-21T20:52:41+00:00,bb3829a9ed4886da7a284bc89fc8bd7eda168ce2,37341,244,4,203,795,0,1,9,37,1,0.026780214777322512,46,1.2318898797568356,ok
710601088.0,crewAIInc/crewAI,Python,A2,2025-03-28T20:52:41+00:00,356d4d97291db57b003d390124fab74a379e3ef5,39220,254,4,213,855,0,10,9,38,10,0.25497195308516063,47,1.198368179500255,ok
710601088.0,crewAIInc/crewAI,Python,A2,2025-04-27T20:52:41+00:00,51eb5e99982c220fa8df80e41d18d6c98b1a1ad4,43112,281,4,244,931,0,10,8,43,10,0.23195398033030246,51,1.1829652996845426,ok
710601088.0,crewAIInc/crewAI,Python,A2,2025-05-27T20:52:41+00:00,bcc694348ebc19c7637730de91733e7fadde5c42,46704,314,4,268,981,0,10,8,46,10,0.21411442274751627,54,1.1562178828365879,ok
710601088.0,crewAIInc/crewAI,Python,A2,2025-06-27T20:52:41+00:00,576b8ff836b0a479bf9c9e6453d046a29f7ed4bf,49496,320,5,274,1017,0,10,8,49,10,0.20203652820429932,57,1.1516082107645063,ok
710601088.0,crewAIInc/crewAI,Python,A2,2025-07-27T20:52:41+00:00,fab86d197a328bfa7ad8d0aca51ae7ac6b8d9c60,56286,358,5,322,1173,1,11,18,48,12,0.21319688732544503,66,1.1725828802899478,ok
710601088.0,crewAIInc/crewAI,Python,A2,2025-08-27T20:52:41+00:00,109de91d0891a6916d6ae9d85caa9348843678de,64619,422,5,385,1447,3,14,20,54,17,0.26308051811386746,74,1.14517402002507,ok
710601088.0,crewAIInc/crewAI,Python,A2,2025-09-27T20:52:41+00:00,7d5cd4d3e25fc1374b05c06e6ec44a996f36ff3e,72301,498,5,475,1500,6,11,18,71,17,0.2351281448389372,89,1.2309649935685536,ok
710601088.0,crewAIInc/crewAI,Python,A2,2025-10-27T20:52:41+00:00,410db1ff39671f1671ebd8e986739aa9de3b666e,115962,809,5,868,2502,10,36,34,150,46,0.39668167158206996,184,1.5867266863282798,ok
710601088.0,crewAIInc/crewAI,Python,A2,2025-11-27T20:52:41+00:00,2025a26fc3f169eab9c68a8401716f6e11b40010,135722,879,5,998,2959,11,36,46,157,47,0.346296105274016,203,1.495704454694154,ok
710601088.0,crewAIInc/crewAI,Python,A2,2025-12-27T20:52:41+00:00,c73b36a4c53f9c11cdae358a8c78c70c7791ac69,151028,905,5,1085,3313,13,33,54,183,46,0.3045792833117038,237,1.569245437932039,ok
742063678.0,crewAIInc/crewAI-tools,Python,A1,2024-12-01T00:00:00+00:00,881c2a33d6707ac04eb5b408bbfcbbcac91ab183,3597,59,0,110,142,0,4,0,6,4,1.1120378092855157,6,1.6680567139282736,ok
742063678.0,crewAIInc/crewAI-tools,Python,A1,2025-01-01T00:00:00+00:00,bed374196205cf9abd8b20d68d600bdf34900472,4161,65,0,118,153,0,7,0,7,7,1.6822879115597213,7,1.6822879115597213,ok
742063678.0,crewAIInc/crewAI-tools,Python,A1,2025-02-01T00:00:00+00:00,af6eb8da2292a4fdbe6d0e8854159fb078f95e14,6922,86,0,144,208,0,7,0,17,7,1.0112684195319273,17,2.4559375902918235,ok
742063678.0,crewAIInc/crewAI-tools,Python,A1,2025-03-01T00:00:00+00:00,0d57baef9b4e4ec592fc343911435034949c3c14,7199,88,0,147,213,0,7,0,17,7,0.9723572718433116,17,2.361439088762328,ok
742063678.0,crewAIInc/crewAI-tools,Python,A1,2025-04-01T00:00:00+00:00,0557e902bcdea7d5f9f526aca7a1c776cc17c44c,7220,91,0,150,215,0,7,0,17,7,0.9695290858725762,17,2.3545706371191137,ok
742063678.0,crewAIInc/crewAI-tools,Python,A1,2025-05-01T00:00:00+00:00,974b224eb7c4c2148571787cb987460a585d7df9,9668,106,0,165,264,0,12,0,21,12,1.2412081092263136,21,2.172114191146049,ok
742063678.0,crewAIInc/crewAI-tools,Python,A1,2025-06-01T00:00:00+00:00,923d98cd12707365ce7272b248fa2a62f64f949e,11129,114,0,176,274,0,11,0,27,11,0.988408662054093,27,2.426093988678228,ok
742063678.0,crewAIInc/crewAI-tools,Python,A1,2025-07-01T00:00:00+00:00,ac3a25afde35474bc90d4494268f189a822d3f3a,12859,125,0,195,342,0,14,0,27,14,1.0887316276537833,27,2.0996967104751536,ok
742063678.0,crewAIInc/crewAI-tools,Python,A1,2025-08-01T00:00:00+00:00,fbb6fb9f867a2aeb00e5b638a7919218424a0b5e,16404,140,0,242,447,0,22,0,35,22,1.3411363082175078,35,2.13362594489149,ok
742063678.0,crewAIInc/crewAI-tools,Python,A1,2025-09-01T00:00:00+00:00,c80841e160684e39da68ef553b251115bf38cc82,21512,187,0,303,674,4,26,5,43,30,1.3945704722945333,48,2.231312755671253,ok
742063678.0,crewAIInc/crewAI-tools,Python,A1,2025-10-01T00:00:00+00:00,8094f3b9675ec70b5e585a38e7d3f0b8fef64f1c,24490,206,0,320,756,4,28,6,46,32,1.306655777868518,52,2.1233156390363415,ok
742063678.0,crewAIInc/crewAI-tools,Python,A1,2025-11-01T00:00:00+00:00,62f4d7efd1ea61ec11e5c0922eee01b444b6c6d2,24571,206,0,320,756,4,28,6,46,32,1.302348296772618,52,2.116315982255504,ok
742063678.0,crewAIInc/crewAI-tools,Python,A1,2025-12-01T00:00:00+00:00,62f4d7efd1ea61ec11e5c0922eee01b444b6c6d2,24571,206,0,320,756,4,28,6,46,32,1.302348296772618,52,2.116315982255504,ok
742063678.0,crewAIInc/crewAI-tools,Python,A1,2026-01-01T00:00:00+00:00,62f4d7efd1ea61ec11e5c0922eee01b444b6c6d2,24571,206,0,320,756,4,28,6,46,32,1.302348296772618,52,2.116315982255504,ok
742063678.0,crewAIInc/crewAI-tools,Python,A1,2026-02-01T00:00:00+00:00,62f4d7efd1ea61ec11e5c0922eee01b444b6c6d2,24571,206,0,320,756,4,28,6,46,32,1.302348296772618,52,2.116315982255504,ok
742063678.0,crewAIInc/crewAI-tools,Python,A1,2026-03-01T00:00:00+00:00,62f4d7efd1ea61ec11e5c0922eee01b444b6c6d2,24571,206,0,320,756,4,28,6,46,32,1.302348296772618,52,2.116315982255504,ok
742063678.0,crewAIInc/crewAI-tools,Python,A2,2024-02-28T00:55:17+00:00,a42c9adb034bd2285fb7dfb64cd82bf577a40d65,1093,28,0,62,50,0,0,0,0,0,0.0,0,0.0,ok
742063678.0,crewAIInc/crewAI-tools,Python,A2,2024-03-28T00:55:17+00:00,b3dd1f3e6d1773f456d8a73d27fd13fba7071e73,1504,30,0,65,74,0,0,0,1,0,0.0,1,0.6648936170212766,ok
742063678.0,crewAIInc/crewAI-tools,Python,A2,2024-04-28T00:55:17+00:00,9af4f2813f848866c11f6db8ecb77bbe9c361c5e,1644,31,0,66,89,0,0,0,1,0,0.0,1,0.6082725060827251,ok
742063678.0,crewAIInc/crewAI-tools,Python,A2,2024-07-28T00:55:17+00:00,8ddb496767e93d46c59a58acac56be7451fec7ed,3070,53,0,100,138,0,4,0,4,4,1.3029315960912053,4,1.3029315960912053,ok
742063678.0,crewAIInc/crewAI-tools,Python,A2,2024-08-28T00:55:17+00:00,680ab41df99e54377326dba02d255329f31fa44e,3357,57,0,109,147,0,4,0,5,4,1.1915400655347035,5,1.4894250819183794,ok
742063678.0,crewAIInc/crewAI-tools,Python,A2,2024-10-19T00:55:17+00:00,05cb4f5115347e9d47c1760bffc0e39bbd896cbe,3560,57,0,109,147,0,4,0,5,4,1.1235955056179776,5,1.4044943820224718,ok
742063678.0,crewAIInc/crewAI-tools,Python,A2,2024-10-26T00:55:17+00:00,ac3fc30c0b7c63c51f91cc6e6af98186b69b1d53,3585,57,0,109,148,0,5,0,5,5,1.394700139470014,5,1.394700139470014,ok
742063678.0,crewAIInc/crewAI-tools,Python,A2,2024-11-02T00:55:17+00:00,8cb4215863421ff7eb0a4e0bcfa3d6eaed96c402,3596,57,0,109,148,0,4,0,5,4,1.1123470522803114,5,1.3904338153503892,ok
742063678.0,crewAIInc/crewAI-tools,Python,A2,2024-11-09T00:55:17+00:00,d0c1cf8dc06e054184f569749f2598e179d20091,3503,57,0,108,141,0,4,0,5,4,1.1418783899514702,5,1.4273479874393378,ok
742063678.0,crewAIInc/crewAI-tools,Python,A2,2024-11-16T00:55:17+00:00,afa7e6a64347e09003088c400afcf4503433f2a2,3503,57,0,108,141,0,4,0,5,4,1.1418783899514702,5,1.4273479874393378,ok
742063678.0,crewAIInc/crewAI-tools,Python,A2,2024-11-23T00:55:17+00:00,ad01f23dcffd0e4be074e8a44fa8cb11ca766ae0,3503,57,0,108,141,0,4,0,5,4,1.1418783899514702,5,1.4273479874393378,ok
742063678.0,crewAIInc/crewAI-tools,Python,A2,2024-11-30T00:55:17+00:00,9e5051caa6cc4e44e19d326f184b8ce0fc961c1c,3518,57,0,108,141,0,5,0,5,5,1.4212620807276863,5,1.4212620807276863,ok
742063678.0,crewAIInc/crewAI-tools,Python,A2,2024-12-07T00:55:17+00:00,5a91769c704e24d88a30cf02e7197b71a182977e,3677,60,0,111,144,0,6,0,6,6,1.6317650258362795,6,1.6317650258362795,ok
742063678.0,crewAIInc/crewAI-tools,Python,A2,2024-12-14T00:55:17+00:00,303628e2e50026ab1db32232a0eac3e20116c4be,3849,63,0,114,146,0,6,0,6,6,1.5588464536243178,6,1.5588464536243178,ok
742063678.0,crewAIInc/crewAI-tools,Python,A2,2024-12-21T00:55:17+00:00,d882c4243d778df151a182a6fe07c71e28c28c89,3888,62,0,113,149,0,6,0,6,6,1.5432098765432098,6,1.5432098765432098,ok
742063678.0,crewAIInc/crewAI-tools,Python,A2,2024-12-28T00:55:17+00:00,4fcc5ee5641ef4025a88cc864211cf294bfab352,3920,62,0,113,150,0,6,0,6,6,1.530612244897959,6,1.530612244897959,ok
742063678.0,crewAIInc/crewAI-tools,Python,A2,2025-01-04T00:55:17+00:00,3357a73d67a86dc9fdb3dbdfa2d08797f77a7433,5033,70,0,128,176,0,7,0,9,7,1.3908205841446453,9,1.788197893900258,ok
742063678.0,crewAIInc/crewAI-tools,Python,A2,2025-01-11T00:55:17+00:00,a14091abb24527c97ccfcc8539d529c8b4559a0f,5451,75,0,133,184,0,6,0,10,6,1.1007154650522841,10,1.8345257750871402,ok
742063678.0,crewAIInc/crewAI-tools,Python,A2,2025-01-18T00:55:17+00:00,3abd90c1f07245f44d3a4610e33432ba89c9a01d,6074,81,0,136,193,0,6,0,12,6,0.9878169245966415,12,1.975633849193283,ok
742063678.0,crewAIInc/crewAI-tools,Python,A2,2025-01-25T00:55:17+00:00,f3805ad9fb4c768fb71b7871d215bb0659e78142,6696,85,0,143,205,0,6,0,15,6,0.8960573476702509,15,2.240143369175627,ok
742063678.0,crewAIInc/crewAI-tools,Python,A2,2025-02-01T00:55:17+00:00,af6eb8da2292a4fdbe6d0e8854159fb078f95e14,6922,86,0,144,208,0,7,0,17,7,1.0112684195319273,17,2.4559375902918235,ok
742063678.0,crewAIInc/crewAI-tools,Python,A2,2025-02-08T00:55:17+00:00,39879efbde6407edd792c4a86437830289ace2e2,7105,87,0,146,211,0,7,0,17,7,0.9852216748768472,17,2.3926812104152004,ok
742063678.0,crewAIInc/crewAI-tools,Python,A2,2025-02-15T00:55:17+00:00,dd741b1d366ce47ad884ece9a81eb521e77529ef,7105,87,0,146,211,0,7,0,17,7,0.9852216748768472,17,2.3926812104152004,ok
742063678.0,crewAIInc/crewAI-tools,Python,A2,2025-02-22T00:55:17+00:00,dd741b1d366ce47ad884ece9a81eb521e77529ef,7105,87,0,146,211,0,7,0,17,7,0.9852216748768472,17,2.3926812104152004,ok
742063678.0,crewAIInc/crewAI-tools,Python,A2,2025-03-01T00:55:17+00:00,0d57baef9b4e4ec592fc343911435034949c3c14,7199,88,0,147,213,0,7,0,17,7,0.9723572718433116,17,2.361439088762328,ok
742063678.0,crewAIInc/crewAI-tools,Python,A2,2025-03-08T00:55:17+00:00,66a23a94e8a5fa064da95126b629bc8f4f971544,7199,88,0,147,213,0,7,0,17,7,0.9723572718433116,17,2.361439088762328,ok
742063678.0,crewAIInc/crewAI-tools,Python,A2,2025-03-15T00:55:17+00:00,3cda63786d1197cc6d295fe26e1002f9c68e9a38,7927,93,0,152,221,0,7,0,18,7,0.8830579033682352,18,2.2707203229468904,ok
742063678.0,crewAIInc/crewAI-tools,Python,A2,2025-03-22T00:55:17+00:00,2e532943865d8df565a881123325165b03216661,8573,101,0,161,231,0,8,0,21,8,0.9331622535868423,21,2.449550915665461,ok
742063678.0,crewAIInc/crewAI-tools,Python,A2,2025-03-29T00:55:17+00:00,0557e902bcdea7d5f9f526aca7a1c776cc17c44c,7220,91,0,150,215,0,7,0,17,7,0.9695290858725762,17,2.3545706371191137,ok
742063678.0,crewAIInc/crewAI-tools,Python,A2,2025-04-28T00:55:17+00:00,020e299450d914265e2b1c41215783af10a0fe5e,9644,106,0,165,261,0,10,0,23,10,1.0369141435089175,23,2.38490253007051,ok
742063678.0,crewAIInc/crewAI-tools,Python,A2,2025-05-28T00:55:17+00:00,4a86d87a5af4ddda07ba234b25e252bfba9e3a60,11108,114,0,176,274,0,11,0,27,11,0.9902772776377385,27,2.430680590565358,ok
742063678.0,crewAIInc/crewAI-tools,Python,A2,2025-06-28T00:55:17+00:00,ac3a25afde35474bc90d4494268f189a822d3f3a,12859,125,0,195,342,0,14,0,27,14,1.0887316276537833,27,2.0996967104751536,ok
742063678.0,crewAIInc/crewAI-tools,Python,A2,2025-07-28T00:55:17+00:00,cfa00317dd1287af55f2718d0c3f46386690bc7b,16130,138,0,240,439,0,22,0,34,22,1.3639181649101055,34,2.1078735275883447,ok
742063678.0,crewAIInc/crewAI-tools,Python,A2,2025-08-28T00:55:17+00:00,80dc630d685f91af8cab116505bdcabf9ac14ca8,21174,183,0,295,666,4,25,5,39,29,1.3696042316047983,44,2.0780202134693493,ok
742063678.0,crewAIInc/crewAI-tools,Python,A2,2025-09-28T00:55:17+00:00,9bae56339096cb70f03873e600192bd2cd207ac9,24226,206,0,319,729,4,28,6,46,32,1.3208949062990176,52,2.146454222735904,ok
742063678.0,crewAIInc/crewAI-tools,Python,A2,2025-10-28T00:55:17+00:00,62f4d7efd1ea61ec11e5c0922eee01b444b6c6d2,24571,206,0,320,756,4,28,6,46,32,1.302348296772618,52,2.116315982255504,ok
742063678.0,crewAIInc/crewAI-tools,Python,A2,2025-11-28T00:55:17+00:00,62f4d7efd1ea61ec11e5c0922eee01b444b6c6d2,24571,206,0,320,756,4,28,6,46,32,1.302348296772618,52,2.116315982255504,ok
742063678.0,crewAIInc/crewAI-tools,Python,A2,2025-12-28T00:55:17+00:00,62f4d7efd1ea61ec11e5c0922eee01b444b6c6d2,24571,206,0,320,756,4,28,6,46,32,1.302348296772618,52,2.116315982255504,ok
958026130.0,featureform/enrichmcp,Python,A1,2025-12-01T00:00:00+00:00,d69911bf256549fd4da2cc295a357f068c642efa,8637,71,0,72,179,0,0,0,6,0,0.0,6,0.6946856547412296,ok
