full_name,track,metric,n,n_pre,n_post,r2,level_change_coef,level_change_se,level_change_p,level_change_ci_lo,level_change_ci_hi,slope_change_coef,slope_change_se,slope_change_p,slope_change_ci_lo,slope_change_ci_hi,slope_pre_coef,slope_pre_p,dof,intercept_coef,intercept_se,intercept_p,intercept_ci_lo,intercept_ci_hi,slope_pre_se,slope_pre_ci_lo,slope_pre_ci_hi
567-labs/instructor,A1,design_smell_density_per_kloc,33,21,12,0.5200603989829065,-0.35961067473207675,0.15970488976576247,0.03208499891288838,-0.6726322586729712,-0.04658909079118234,-0.02380078971068958,0.019588494646824325,0.23415142620887142,-0.06219423921846526,0.0145926597970861,0.005175968536021404,0.509854001919371,29,0.6912892977788331,0.09098616651616194,2.239891840121256e-08,0.5129564114071556,0.8696221841505105,0.007756547097508842,-0.010026863775095927,0.020378800847138737
AgentOps-AI/agentops,A1,design_smell_density_per_kloc,31,16,15,0.787147078356235,0.40172597854833186,0.19134815761189714,0.04526100180112215,0.02668358962901346,0.7767683674676502,0.14073243450116885,0.02147194619203944,4.980201587586826e-07,0.09864741996477155,0.18281744903756614,-0.12297421757057216,3.831503386741037e-09,27,1.5248685401252606,0.12701588788194426,2.4565846335099972e-12,1.2759173998766498,1.7738196803738715,0.01441759789419232,-0.15123270944318912,-0.09471572569795521
Significant-Gravitas/AutoGPT,A1,design_smell_density_per_kloc,35,25,10,0.19604884316835058,0.1807822861673084,0.20811952135577588,0.3917160814618029,-0.2271319756900123,0.5886965480246291,-0.007892033381074625,0.03157923096418356,0.8043040197951852,-0.0697873260708744,0.054003259308725154,0.007199484988029532,0.3407901986687229,31,0.1620082810965473,0.11057130523243905,0.1529379263179727,-0.05471147715903324,0.37872803935212784,0.007441453762177843,-0.007385764385839041,0.021784734361898105
airbytehq/airbyte,A1,design_smell_density_per_kloc,51,37,14,0.5309422102981127,-0.24100467398879788,0.05157121667952202,2.5156537437590587e-05,-0.34208425868066106,-0.13992508929693473,-0.004829528700362422,0.005664389542245476,0.3981983624991655,-0.015931732203163552,0.00627267480243871,0.003967292043445706,0.0033107631208516702,47,0.4423673885791799,0.026799720921902626,3.4440977280311945e-21,0.3898399355722508,0.494894841586109,0.0012817966673696914,0.0014549705754011112,0.006479613511490301
crewAIInc/crewAI,A1,design_smell_density_per_kloc,29,14,15,0.20876156065802998,0.14729966402229114,0.17624125343061012,0.41119346726811806,-0.19813319270170468,0.49273252074628693,0.052502940589341476,0.02104112859664441,0.019550297399198488,0.011262328539918431,0.09374355263876452,-0.03313583115723016,0.043957115086941105,25,0.39564838195005586,0.11951372177962663,0.0028308673736245253,0.16140148726198766,0.6298952766381241,0.015618040254228424,-0.06374719005551786,-0.002524472258942447
dotnet/aspire,A1,design_smell_density_per_kloc,30,20,10,0.42982469931133305,0.9741314831466084,0.22927546322095166,0.00024377098900029345,0.5247515752335431,1.4235113910596735,-0.03981770872578087,0.03465732210229658,0.2610583318890603,-0.10774606004628216,0.028110642594720417,-0.03703989122238341,0.003485285523221242,26,2.6317895626448444,0.1282943240596143,1.3975986498092206e-17,2.3803326874880004,2.8832464378016884,0.011526826971432397,-0.05963247208639091,-0.01444731035837591
dotnet/aspnetcore,A1,design_smell_density_per_kloc,51,41,10,0.5133654773317972,0.011213544245602775,0.006523493324968274,0.09220481637807186,-0.0015725026713350413,0.023999591162540593,0.0015721088308800419,0.0010319282517244853,0.1343427148781943,-0.00045047054249994917,0.003594688204260033,0.00012926993752568566,0.2986572792015086,47,1.0642901236941804,0.002855742118883182,3.1729940381759204e-83,1.0586928691411694,1.0698873782471914,0.00012300344158315457,-0.00011181680797729728,0.00037035668302866863
dotnet/maui,A1,design_smell_density_per_kloc,51,41,10,0.4957917312943123,-0.08093538361472984,0.027532486985521215,0.005082246738203131,-0.13489905810635142,-0.026971709123108256,0.0018546139876996568,0.00435533764709754,0.6721787198886712,-0.006681847800611522,0.010391075776010835,-0.0007870779421956082,0.13619127360194802,47,1.122222831869683,0.012052893347951983,5.772961579970763e-55,1.098599160907697,1.145846502831669,0.0005191460927195371,-0.0018046042839259008,0.00023044839953468448
elsa-workflows/elsa-core,A1,design_smell_density_per_kloc,51,41,10,0.2616485844708403,0.6295258427365895,0.16106886055289857,0.0002968242515628343,0.3138308760529083,0.9452208094202708,-0.08950609256443622,0.025472967099742942,0.000988566034906385,-0.13943310807993237,-0.03957907704894005,-0.004163251638453325,0.17683957859787722,47,2.2294875801290672,0.07049349111054264,2.489852387687288e-33,2.0913203375524034,2.367654822705731,0.003036318286050062,-0.010114435479111446,0.001787932202204797
ikamensh/flynt,A1,design_smell_density_per_kloc,51,42,9,0.6812531194048073,-0.16495754593522824,0.04017665657551189,0.0001594340248525044,-0.24370379282323157,-0.08621129904722492,-0.01723775372287828,0.006713055479687159,0.0134749356389558,-0.030395342463065113,-0.004080164982691448,0.004697300097690139,5.3393469447404255e-09,47,0.22009908113110452,0.015693210292582284,2.0466596753481936e-18,0.18934038895764324,0.2508577733045658,0.0006595475593274116,0.0034045868814084118,0.005990013313971866
marin-community/levanter,A1,design_smell_density_per_kloc,46,37,9,0.07100745690561017,0.0756212096963678,0.0609895376935622,0.22189368116351435,-0.043918284183014106,0.19516070357574972,-0.0011689371337652965,0.010649659027625713,0.9131202297971802,-0.022042268827911694,0.019704394560381103,-0.001979134543259373,0.12446330332580297,42,0.2036080461512322,0.026437983650333986,1.467988484849515e-09,0.1517895981965776,0.2554264941058868,0.0012624718602378994,-0.004453579389325656,0.0004953103028069099
microsoft/testfx,A1,design_smell_density_per_kloc,51,41,10,0.6598694131553797,0.058032976796623524,0.06544963407048239,0.3797651270458682,-0.07024830598152196,0.18631425957476902,0.009812390802217855,0.010374333995081086,0.349071073751122,-0.010521303828141072,0.030146085432576783,-0.01026801513006255,9.011097675192276e-11,47,0.4859028399118539,0.02870976978835933,1.2542869150334374e-21,0.4296316911266696,0.5421739886970381,0.001236596423632725,-0.012691744120382691,-0.007844286139742408
mlflow/mlflow,A1,design_smell_density_per_kloc,51,41,10,0.23811742261106827,0.004456210106859966,0.003960221781993955,0.2661998114137981,-0.0033058245858481857,0.012218244799568116,0.001102956077033474,0.0006305184014302497,0.08676971525355653,-0.0001328599897698153,0.002338772143836763,-0.00017633797283650958,0.02323000536068021,47,0.041684250196808624,0.0017448867716202186,6.180590588951917e-28,0.038264272124432994,0.045104228269184254,7.515632334692139e-05,-0.0003236443665964755,-2.903157907654366e-05
wieslawsoltes/Dock,A1,design_smell_density_per_kloc,51,42,9,0.7988745163364794,0.1610053486843936,0.07694682222989555,0.04182706025464218,0.010189577113798337,0.31182112025498887,0.05635321001818478,0.014056715637898886,0.00021658959734436182,0.028802047367902966,0.08390437266846659,0.004105676102631185,0.004641948148642602,47,1.1325936417252855,0.0328605945826119,5.154818279355178e-35,1.0681868763433662,1.197000407107205,0.0013810510756523346,0.0013988159943526092,0.00681253621090976
wieslawsoltes/Svg.Skia,A1,design_smell_density_per_kloc,51,43,8,0.46112484425508227,0.011496944372660963,0.07712237112015402,0.8821330225512675,-0.1396629030228409,0.16265679176816283,-0.029118864151309397,0.015157595020891541,0.060799420054772374,-0.05882775039225682,0.0005900220896380252,-0.0034652023883564535,0.0059350516110438225,47,1.3677360820914573,0.02929933044323514,4.9516106641169e-41,1.3103093944227164,1.425162769760198,0.001202246792299616,-0.0058216061012637006,-0.001108798675449206
567-labs/instructor,A1,implementation_smell_density_per_kloc,33,21,12,0.07763618228086022,-0.21488431330152155,0.15169163720868667,0.16725697186938848,-0.5121999222305474,0.08243129562750431,0.01929462630119473,0.018605634603852856,0.3082914108736577,-0.01717241752235687,0.05576167012474633,0.0010173670323859482,0.89112279208485,29,0.9371289081076366,0.08642090159181606,1.0182127614657018e-11,0.7677439409876772,1.106513875227596,0.0073673594467465265,-0.013422657483237243,0.015457391548009139
AgentOps-AI/agentops,A1,implementation_smell_density_per_kloc,31,16,15,0.7752880530995921,0.6888776100011338,0.2055947124829507,0.002392822719580864,0.28591197353455045,1.0918432464677172,-0.07690860614372788,0.023070609400669045,0.0024986059007621668,-0.12212700056903922,-0.03169021171841655,0.050798237865879975,0.0028675099624065354,27,0.5495998461070832,0.13647267512666866,0.0004118511958309214,0.28211340285881265,0.8170862893553539,0.015491039635528565,0.020435800180243987,0.08116067555151596
Significant-Gravitas/AutoGPT,A1,implementation_smell_density_per_kloc,35,25,10,0.24154725869602878,-0.21222787354167438,0.3821152000176256,0.5826053756532362,-0.9611736655762205,0.5367179184928718,0.0018316456886255327,0.05798064534106669,0.9750010276170613,-0.11181041917986517,0.11547371055711625,0.03260225491533405,0.02331393999746345,31,0.9912795154884047,0.20301303856487465,3.0041407351019238e-05,0.5933739599012504,1.3891850710755589,0.013662786528783187,0.005823193318919003,0.05938131651174909
airbytehq/airbyte,A1,implementation_smell_density_per_kloc,51,37,14,0.6790515342808519,0.08050137523183971,0.06685551664790813,0.23457634779987213,-0.050535437398060226,0.21153818786173967,-0.018520710051955828,0.007343159881124197,0.015109280585875072,-0.032913303418959254,-0.0041281166849524015,-0.008459860898034507,6.177301591193799e-06,47,1.5254522640470531,0.03474242617520031,8.274818973177954e-40,1.4573571087436605,1.5935474193504457,0.00166168618760929,-0.011716765825748716,-0.005202955970320299
crewAIInc/crewAI,A1,implementation_smell_density_per_kloc,29,14,15,0.18624696575025657,-0.649409495219815,0.382765058850711,0.10218560326885186,-1.3996290105672085,0.10081002012757856,-0.001464259970460579,0.04569763701068393,0.9746927219465021,-0.09103162851140109,0.08810310857047993,0.05341828376750818,0.1278629804663989,25,0.8094299670767306,0.2595628200548251,0.004534772426561851,0.30068683976927346,1.3181730943841878,0.03391964129099999,-0.013064213162851793,0.11990078069786815
dotnet/aspire,A1,implementation_smell_density_per_kloc,30,20,10,0.08521989899129911,0.18785217653160918,0.20000041301605093,0.3562424222578476,-0.20414863297985064,0.579852986043069,-0.022442076784728628,0.03023210001241953,0.46454384668434534,-0.0816969928090709,0.03681283923961365,0.00393041920816666,0.6990624892538531,26,2.380023619397153,0.11191305619481211,5.759588696402141e-18,2.1606740292553215,2.5993732095389848,0.010055023431920234,-0.015777426718397,0.023638265134730316
dotnet/aspnetcore,A1,implementation_smell_density_per_kloc,51,41,10,0.9295215453683255,-0.015907907481541184,0.010181052639792165,0.1248789196187251,-0.035862770655533824,0.004046955692451459,-0.0029009551576825564,0.0016105045759890896,0.07807747061632106,-0.006057544126621172,0.0002556338112560592,0.003969184149931805,3.0751301964151813e-25,47,2.7972621395918855,0.004456885197803539,7.323307436649285e-94,2.7885266446041905,2.8059976345795805,0.00019196839043899655,0.003592926104671372,0.004345442195192239
dotnet/maui,A1,implementation_smell_density_per_kloc,51,41,10,0.5835901660876153,0.13257450241608854,0.04712983871334789,0.007142648629171937,0.04020001853792668,0.2249489862942504,-0.010038629174852721,0.007455423876449108,0.18460352246229464,-0.024651259972692973,0.004574001622987531,0.0033669539518100637,0.00043001317201478656,47,2.6240475231414506,0.020632023537026905,2.6343272927666817e-61,2.5836087570088777,2.6644862892740235,0.0008886691431617995,0.0016251624312129368,0.005108745472407191
elsa-workflows/elsa-core,A1,implementation_smell_density_per_kloc,51,41,10,0.3548907924979603,0.3494103811327433,0.1035068176869167,0.0014848719403260514,0.14653701846638656,0.5522837437991001,-0.07743833862725906,0.016369556179184577,2.0783965394540605e-05,-0.10952266873846084,-0.04535400851605729,-0.0014649843259164467,0.45651155392493176,47,1.8019851881799807,0.045300853979139376,7.619568361155234e-38,1.7131955143808675,1.8907748619790938,0.0019512129296427154,-0.005289361668016169,0.0023593930161832756
ikamensh/flynt,A1,implementation_smell_density_per_kloc,51,42,9,0.7682949745418554,0.19199339111074723,0.06732451751385732,0.006441187794310038,0.060037336783586887,0.3239494454379076,0.023357993268152105,0.011249149624092025,0.04334834210187689,0.0013096600049317363,0.04540632653137247,-0.013683704685664974,2.1097892649991515e-16,47,0.8050392445162535,0.02629730548150124,1.0741557585889228e-32,0.7534965257725111,0.8565819632599959,0.001105211956243883,-0.015849920119902983,-0.011517489251426963
marin-community/levanter,A1,implementation_smell_density_per_kloc,46,37,9,0.380902219133067,-0.390428467604602,0.19385002024549272,0.050436132287950665,-0.7703745072857677,-0.010482427923436233,-0.013928592462067861,0.03384902880368532,0.6828044301836728,-0.08027268891729109,0.052415503993155366,0.020372604705521474,8.285698349426006e-06,42,0.5190354513038128,0.0840308659432292,2.2115045835852338e-07,0.35433495405508353,0.683735948552542,0.004012658644768091,0.012507793761776015,0.028237415649266934
microsoft/testfx,A1,implementation_smell_density_per_kloc,51,41,10,0.7938102859881097,0.15671430960393642,0.1927040527601278,0.4201821976169452,-0.2209856338059141,0.534414253013787,0.040460002889104243,0.030545261771614957,0.19171145077933827,-0.01940871018326107,0.10032871596146956,-0.041372784540526786,4.419693316267014e-15,47,1.676382689336887,0.08453048012566745,1.7919925393017167e-24,1.5107029482905787,1.8420624303831952,0.003640923984480723,-0.048508995550109,-0.03423657353094457
mlflow/mlflow,A1,implementation_smell_density_per_kloc,51,41,10,0.8440144432140154,0.06856919854071182,0.017326823305534426,0.0002546953542224561,0.03460862486186435,0.10252977221955929,0.0135886995572704,0.0027586538163449337,1.0804604696936945e-05,0.00818173807723433,0.018995661037306467,-5.0047049740883074e-05,0.8796809947741034,47,0.5034650555332205,0.007634255464552686,5.596215820440181e-48,0.4885019148226973,0.5184281962437438,0.00032882510288857004,-0.0006945442514024804,0.0005944501519207142
wieslawsoltes/Dock,A1,implementation_smell_density_per_kloc,51,42,9,0.6917823450042035,0.2767714398311636,0.09361104085342589,0.004852631588981445,0.09329379975844884,0.4602490799038783,0.07066920047564058,0.017100950288926952,0.00014646018536282836,0.03715133790934376,0.10418706304193741,-0.005490157354552237,0.002030334095302738,47,1.873543306302089,0.03997714749999916,4.131953734340233e-41,1.7951880972020906,1.9518985154020874,0.0016801425311275516,-0.008783236715562238,-0.0021970779935422363
wieslawsoltes/Svg.Skia,A1,implementation_smell_density_per_kloc,51,43,8,0.17242427055339538,0.02250149557511239,0.1273114155556758,0.8604691163972902,-0.22702887891401216,0.27203187006423696,0.023163752260965516,0.02502172651723719,0.35930744400591524,-0.025878831712819378,0.07220633623475041,-0.00595861722139492,0.00428107336842939,47,3.105973322903896,0.04836650091774723,1.9270277949311205e-47,3.0111749811051114,3.200771664702681,0.001984634792108153,-0.009848501413926899,-0.0020687330288629404
