repo_id,full_name,language,track,target_date,commit_sha,total_loc,n_files,n_parse_errors,n_classes,n_methods,n_lcom_sampled,class_loc_p50,class_loc_p90,method_loc_p50,method_loc_p90,cyclomatic_complexity_p50,cyclomatic_complexity_p90,pc_p50,pc_p90,wmc_p50,wmc_p90,lcom_p50,lcom_p90,dit_p50,dit_p90,fan_in_p50,fan_in_p90,fan_out_p50,fan_out_p90,status
172703996.0,spcl/dace,Python,A1,2022-01-01T00:00:00+00:00,88d71ac8403e4f5884816afa9e027b26c43dccb6,163903,782,0,533,6170,0,52.0,268.8,8.0,48.0,1.0,8.0,1.0,4.0,10.0,52.0,1.0,18.600000000000023,1.0,3.0,0.0,7.0,2.0,9.0,ok
172703996.0,spcl/dace,Python,A1,2022-02-01T00:00:00+00:00,fc62cbb5aedbf8de6ca344dc42c1bff9ca18ca59,150510,784,0,545,6209,0,47.0,229.80000000000007,8.0,43.0,1.0,8.0,1.0,4.0,9.0,52.0,0.0,17.0,1.0,3.0,0.0,7.600000000000023,2.0,9.0,ok
172703996.0,spcl/dace,Python,A1,2022-03-01T00:00:00+00:00,74c293d32aa70397982d830af9ec4a2ba8db2ee4,151486,772,0,537,6251,0,47.0,231.40000000000003,8.0,43.0,1.0,8.0,1.0,4.0,9.0,54.0,0.0,16.400000000000034,1.0,3.0,0.0,7.0,2.0,10.0,ok
172703996.0,spcl/dace,Python,A1,2022-04-01T00:00:00+00:00,e7ff676de9e5d1c6001ddbdb969bf62cace2b2bb,155145,804,0,554,6378,0,47.0,231.7,8.0,43.0,1.0,8.0,1.0,4.0,9.0,54.0,0.0,20.399999999999977,1.0,3.0,0.0,7.0,2.0,10.0,ok
172703996.0,spcl/dace,Python,A1,2022-05-01T00:00:00+00:00,dfeba4aa02259cba261e9de19ebcc810a05fc297,157758,796,0,566,6475,0,47.0,231.5,8.0,43.0,1.0,8.0,1.0,4.0,9.0,53.0,0.0,18.0,1.0,3.0,0.0,7.0,2.0,10.0,ok
172703996.0,spcl/dace,Python,A1,2022-06-01T00:00:00+00:00,1f841d2af505273aacbe37aa31c491d9b0882418,159571,805,0,586,6571,0,47.0,229.5,8.0,43.0,1.0,8.0,1.0,4.0,9.0,51.5,0.0,17.0,1.0,4.0,0.0,7.0,2.0,10.0,ok
172703996.0,spcl/dace,Python,A1,2022-07-01T00:00:00+00:00,6e89314ec17191f78640c61406ac6dc8e37b5ea3,163417,816,0,595,6678,0,47.0,231.60000000000002,8.0,44.0,1.0,8.0,1.0,4.0,9.0,54.0,0.0,17.0,1.0,4.0,0.0,7.600000000000023,2.0,10.0,ok
172703996.0,spcl/dace,Python,A1,2022-08-01T00:00:00+00:00,a1d207f7316c467460761c1aaeabc76620f4ff46,167846,838,0,619,6853,0,46.0,231.20000000000005,8.0,44.0,1.0,8.0,1.0,4.0,9.0,52.40000000000009,0.0,17.40000000000009,1.0,4.0,0.0,7.0,2.0,10.0,ok
172703996.0,spcl/dace,Python,A1,2022-09-01T00:00:00+00:00,9b3c347aa8dd44a993380129f4faf5fe16a5c47b,170463,843,0,622,6937,0,46.0,238.29999999999984,9.0,44.0,1.0,8.0,1.0,4.0,9.0,53.799999999999955,0.0,18.799999999999955,1.0,4.0,0.0,7.0,2.0,10.0,ok
172703996.0,spcl/dace,Python,A1,2022-10-01T00:00:00+00:00,0b597741bfaa2f8835a348a2e83b5f4c6a49c469,179129,886,0,631,7325,0,46.0,235.0,8.0,43.0,1.0,8.0,1.0,4.0,8.0,52.0,0.0,19.0,1.0,4.0,0.0,7.0,2.0,10.0,ok
