repo_id,full_name,language,track,target_date,commit_sha,total_loc,n_files,n_parse_errors,n_classes,n_methods,class_loc_p50,class_loc_p90,method_loc_p50,method_loc_p90,cyclomatic_complexity_p50,cyclomatic_complexity_p90,pc_p50,pc_p90,wmc_p50,wmc_p90,lcom_p50,lcom_p90,dit_p50,dit_p90,fan_in_p50,fan_in_p90,fan_out_p50,fan_out_p90,status
17620347.0,dotnet/aspnetcore,C#,A1,2022-01-01T00:00:00+00:00,2a2f285430d53a4b5628b7fa1c9d5843f1030ff1,1263912,8681,22,11412,50549,29,236,12,35,1,3,1,3,3,19,0,28,0,1,1,12,2,9,ok
17620347.0,dotnet/aspnetcore,C#,A1,2022-02-01T00:00:00+00:00,088595a3494e32db7904dd97d52c164e88d5060f,1252869,8695,22,11486,50726,29,234,12,35,1,3,1,3,3,19,0,28,0,1,1,13,2,9,ok
17620347.0,dotnet/aspnetcore,C#,A1,2022-03-01T00:00:00+00:00,8af64207b1ebd21aca1b423af3dd0bb386fab4f2,1252642,8692,22,11489,50796,29,234,12,35,1,3,1,3,3,19,0,28,0,1,1,13,2,9,ok
17620347.0,dotnet/aspnetcore,C#,A1,2022-04-01T00:00:00+00:00,7399df28dabaa316a37b043cf944f4433faf08ad,1269193,8833,22,11672,51536,29,234,12,35,1,3,1,3,3,19,0,28,0,1,1,14,2,9,ok
17620347.0,dotnet/aspnetcore,C#,A1,2022-05-01T00:00:00+00:00,ac39742bf152a0d2980059289822e1d3526a880a,1285884,8889,22,11787,52318,29,236,12,35,1,3,1,3,3,19,0,28,0,1,1,14,2,9,ok
17620347.0,dotnet/aspnetcore,C#,A1,2022-06-01T00:00:00+00:00,978998cdf15d5a17740629c134095e653cbb6f3e,1294217,8924,21,11870,52768,29,234,12,35,1,3,1,3,3,19,0,28,0,1,1,14,2,9,ok
17620347.0,dotnet/aspnetcore,C#,A1,2022-07-01T00:00:00+00:00,86c7e0100ab40a19fcccf6ee80550b44e8e62444,1312227,9030,21,12000,53612,29,236,12,35,1,3,1,3,3,19,0,28,0,1,1,14,2,9,ok
17620347.0,dotnet/aspnetcore,C#,A1,2022-08-01T00:00:00+00:00,0c1a5de1abb14d9b5766374b64c320abb4ac5010,1317939,9053,21,12013,53871,29,236,12,35,1,3,1,3,3,19,0,29,0,1,1,14,2,9,ok
17620347.0,dotnet/aspnetcore,C#,A1,2022-09-01T00:00:00+00:00,1546cf9eaf5526b24a0b9ed2e02e5ea11c826958,1328158,9095,21,12075,54249,29,238,12,35,1,3,1,3,3,19,0,30,0,1,1,14,2,9,ok
17620347.0,dotnet/aspnetcore,C#,A1,2022-10-01T00:00:00+00:00,d50b77bf29f90bbc67edf1f39a784b5ec1361b22,1347186,9182,21,12187,54985,29,238,12,35,1,3,1,3,3,19,0,32,0,1,1,14,2,9,ok
