repo_id,full_name,language,track,window_start,window_end,relative_position,pr_number,pr_id,title,state,created_at,closed_at,merged_at,comments,html_url,is_undersampled
283046497.0,airbytehq/airbyte,Python,B1,2022-04-01,2022-04-02,,11656,1189554632,Bump Airbyte version from 0.35.63-alpha to 0.35.64-alpha,closed,2022-04-01T10:02:59Z,2022-04-01T10:48:43Z,2022-04-01T10:48:43Z,0,https://github.com/airbytehq/airbyte/pull/11656,False
283046497.0,airbytehq/airbyte,Python,B1,2022-04-01,2022-04-02,,11660,1189782427,Source Amazon Ads: added `adId` to product report stream,closed,2022-04-01T13:15:08Z,2022-04-26T01:25:48Z,2022-04-26T01:25:48Z,10,https://github.com/airbytehq/airbyte/pull/11660,False
283046497.0,airbytehq/airbyte,Python,B1,2022-04-01,2022-04-02,,11662,1189855578,Print docker image in logs when running on kube,closed,2022-04-01T14:11:21Z,2022-04-01T19:14:20Z,2022-04-01T19:14:19Z,1,https://github.com/airbytehq/airbyte/pull/11662,False
283046497.0,airbytehq/airbyte,Python,B1,2022-05-01,2022-05-02,,12502,1221955686,Add build status for mysql and mssql,closed,2022-05-01T00:21:43Z,2022-05-01T00:22:23Z,2022-05-01T00:22:23Z,0,https://github.com/airbytehq/airbyte/pull/12502,False
283046497.0,airbytehq/airbyte,Python,B1,2022-05-01,2022-05-02,,12503,1222200567,:tada: Make job docker container name meaningful,closed,2022-05-01T16:02:18Z,2022-05-03T09:21:38Z,2022-05-03T09:21:37Z,2,https://github.com/airbytehq/airbyte/pull/12503,False
283046497.0,airbytehq/airbyte,Python,B1,2022-05-01,2022-05-02,,12505,1222472216,Update the sourceCatalogId field when the schema is updated,closed,2022-05-02T04:35:05Z,2022-05-04T14:57:05Z,2022-05-04T14:57:05Z,0,https://github.com/airbytehq/airbyte/pull/12505,False
283046497.0,airbytehq/airbyte,Python,B1,2022-05-01,2022-05-02,,12507,1222569138,Ignore auto-disable activity if connection already inactive,closed,2022-05-02T07:20:43Z,2022-05-02T19:13:10Z,2022-05-02T19:13:10Z,0,https://github.com/airbytehq/airbyte/pull/12507,False
283046497.0,airbytehq/airbyte,Python,B1,2022-05-01,2022-05-02,,12513,1223101840,Fix stopColor prop in CircleLoader svg,closed,2022-05-02T16:42:33Z,2022-05-02T20:57:12Z,2022-05-02T20:57:12Z,0,https://github.com/airbytehq/airbyte/pull/12513,False
283046497.0,airbytehq/airbyte,Python,B1,2022-05-01,2022-05-02,,12515,1223118909,Source Hubspot - Log instructions to update scopes when hitting 403 HTTP error,closed,2022-05-02T17:02:26Z,2022-05-03T00:45:50Z,2022-05-03T00:45:50Z,9,https://github.com/airbytehq/airbyte/pull/12515,False
283046497.0,airbytehq/airbyte,Python,B1,2022-05-01,2022-05-02,,12516,1223125191,Migrate to a secret store by default,closed,2022-05-02T17:09:05Z,2022-05-06T19:45:14Z,2022-05-06T19:45:13Z,1,https://github.com/airbytehq/airbyte/pull/12516,False
283046497.0,airbytehq/airbyte,Python,B1,2022-05-01,2022-05-02,,12520,1223208504,Bump Airbyte version from 0.36.6-alpha to 0.36.7-alpha,closed,2022-05-02T18:32:32Z,2022-05-03T09:22:41Z,,0,https://github.com/airbytehq/airbyte/pull/12520,False
283046497.0,airbytehq/airbyte,Python,B1,2022-05-01,2022-05-02,,12521,1223223545,Test PR 11501,closed,2022-05-02T18:48:46Z,2022-05-02T22:55:23Z,,3,https://github.com/airbytehq/airbyte/pull/12521,False
283046497.0,airbytehq/airbyte,Python,B1,2022-05-01,2022-05-02,,12522,1223297367,Update google-ads.md,closed,2022-05-02T20:02:01Z,2022-08-22T16:17:43Z,2022-08-22T16:17:43Z,1,https://github.com/airbytehq/airbyte/pull/12522,False
283046497.0,airbytehq/airbyte,Python,B1,2022-06-01,2022-06-02,,13358,1254581250,Bump Airbyte version from 0.39.6-alpha to 0.39.7-alpha,closed,2022-06-01T00:48:23Z,2022-06-01T01:20:06Z,2022-06-01T01:20:06Z,0,https://github.com/airbytehq/airbyte/pull/13358,False
283046497.0,airbytehq/airbyte,Python,B1,2022-06-01,2022-06-02,,13359,1254622033,Bump eventsource from 1.0.7 to 1.1.1 in /airbyte-webapp,closed,2022-06-01T01:22:41Z,2022-06-10T15:09:11Z,,2,https://github.com/airbytehq/airbyte/pull/13359,False
283046497.0,airbytehq/airbyte,Python,B1,2022-06-01,2022-06-02,,13360,1254688362,Updating Plural deployment doc with latest information,closed,2022-06-01T02:05:40Z,2022-06-01T23:05:18Z,2022-06-01T23:05:18Z,0,https://github.com/airbytehq/airbyte/pull/13360,False
283046497.0,airbytehq/airbyte,Python,B1,2022-06-01,2022-06-02,,13364,1255152054,🎉 Source Amazon Seller Partner: add financial streams,closed,2022-06-01T06:54:20Z,2022-06-07T12:56:52Z,2022-06-07T12:56:51Z,9,https://github.com/airbytehq/airbyte/pull/13364,False
283046497.0,airbytehq/airbyte,Python,B1,2022-06-01,2022-06-02,,13367,1255183751,🐛 Source Postgres: write hstore as json,closed,2022-06-01T07:10:24Z,2022-06-06T19:25:30Z,2022-06-06T19:25:29Z,4,https://github.com/airbytehq/airbyte/pull/13367,False
283046497.0,airbytehq/airbyte,Python,B1,2022-06-01,2022-06-02,,13368,1255314703,upgrade debezium version for postgres to 1.9.2,closed,2022-06-01T08:12:20Z,2022-06-15T10:47:36Z,2022-06-15T10:47:36Z,6,https://github.com/airbytehq/airbyte/pull/13368,False
283046497.0,airbytehq/airbyte,Python,B1,2022-06-01,2022-06-02,,13369,1255467352,[13180] destination-mariadb: fixed integration tests,closed,2022-06-01T09:19:01Z,2022-06-24T13:24:13Z,,10,https://github.com/airbytehq/airbyte/pull/13369,False
283046497.0,airbytehq/airbyte,Python,B1,2022-06-01,2022-06-02,,13370,1255534415,airbyte-api: add jackson model annotations to remove null values from responses,closed,2022-06-01T09:50:30Z,2022-06-03T10:01:30Z,2022-06-03T10:01:30Z,1,https://github.com/airbytehq/airbyte/pull/13370,False
283046497.0,airbytehq/airbyte,Python,B1,2022-06-01,2022-06-02,,13371,1255563929,Source Instagram: fix connector build,closed,2022-06-01T10:04:08Z,2022-06-01T14:29:46Z,2022-06-01T14:29:45Z,2,https://github.com/airbytehq/airbyte/pull/13371,False
283046497.0,airbytehq/airbyte,Python,B1,2022-06-01,2022-06-02,,13372,1255756716,:tada:  Source Mixpanel: Beta preparation,closed,2022-06-01T11:34:49Z,2022-06-02T10:31:24Z,2022-06-02T10:31:23Z,4,https://github.com/airbytehq/airbyte/pull/13372,False
283046497.0,airbytehq/airbyte,Python,B1,2022-07-01,2022-07-02,,14328,1290747070,Avoid error when creating dupl stream reset,closed,2022-07-01T00:05:13Z,2022-07-01T00:33:49Z,2022-07-01T00:33:49Z,0,https://github.com/airbytehq/airbyte/pull/14328,False
283046497.0,airbytehq/airbyte,Python,B1,2022-07-01,2022-07-02,,14329,1290777546,Bump Airbyte version from 0.39.29-alpha to 0.39.30-alpha,closed,2022-07-01T01:02:05Z,2022-07-01T01:35:26Z,2022-07-01T01:35:26Z,0,https://github.com/airbytehq/airbyte/pull/14329,False
283046497.0,airbytehq/airbyte,Python,B1,2022-07-01,2022-07-02,,14330,1290800621,Alex/configurable retrier,closed,2022-07-01T01:41:35Z,2022-07-14T15:24:37Z,2022-07-14T15:24:37Z,0,https://github.com/airbytehq/airbyte/pull/14330,False
283046497.0,airbytehq/airbyte,Python,B1,2022-07-01,2022-07-02,,14331,1290895104,Release new postgres strict encrypt version,closed,2022-07-01T04:29:36Z,2022-07-01T04:50:16Z,2022-07-01T04:50:16Z,1,https://github.com/airbytehq/airbyte/pull/14331,False
283046497.0,airbytehq/airbyte,Python,B1,2022-07-01,2022-07-02,,14332,1290897663,Release new destination s3 version to pick up latest change,closed,2022-07-01T04:34:21Z,2022-07-01T04:58:54Z,2022-07-01T04:58:54Z,1,https://github.com/airbytehq/airbyte/pull/14332,False
283046497.0,airbytehq/airbyte,Python,B1,2022-07-01,2022-07-02,,14335,1291158230,🎉 New source: Timely #13292,closed,2022-07-01T09:29:13Z,2022-07-15T07:35:19Z,2022-07-15T07:35:19Z,7,https://github.com/airbytehq/airbyte/pull/14335,False
283046497.0,airbytehq/airbyte,Python,B1,2022-07-01,2022-07-02,,14338,1291200260,"Revert ""🎉 Source Github: rename field `mergeable` to `is_mergeable` (#14274)""",closed,2022-07-01T10:06:08Z,2022-07-01T23:19:29Z,2022-07-01T23:19:29Z,5,https://github.com/airbytehq/airbyte/pull/14338,False
283046497.0,airbytehq/airbyte,Python,B1,2022-07-01,2022-07-02,,14341,1291338776,🪟🐛 Keep refetching debug infos while job is running,closed,2022-07-01T12:20:44Z,2022-07-12T21:19:11Z,2022-07-12T21:19:11Z,0,https://github.com/airbytehq/airbyte/pull/14341,False
283046497.0,airbytehq/airbyte,Python,B1,2022-07-01,2022-07-02,,14344,1291368958,Source Salesloft: use start_date in request parameter,closed,2022-07-01T12:50:39Z,2022-07-06T11:01:45Z,,3,https://github.com/airbytehq/airbyte/pull/14344,False
283046497.0,airbytehq/airbyte,Python,B1,2022-07-01,2022-07-02,,14349,1291483772,:bug: Source Mixpanel: fix SAT tests,closed,2022-07-01T14:28:13Z,2022-07-04T10:21:02Z,2022-07-04T10:21:02Z,2,https://github.com/airbytehq/airbyte/pull/14349,False
283046497.0,airbytehq/airbyte,Python,B1,2022-08-01,2022-08-02,,15148,1323783592,[Helm] [Airbyte-temporal] Fix yaml formatting error,closed,2022-08-01T04:10:36Z,2022-08-01T10:37:39Z,2022-08-01T10:37:39Z,0,https://github.com/airbytehq/airbyte/pull/15148,False
283046497.0,airbytehq/airbyte,Python,B1,2022-08-01,2022-08-02,,15151,1324107977,Fixed bucket naming for S3 destination,closed,2022-08-01T09:23:21Z,2022-08-10T14:12:24Z,,10,https://github.com/airbytehq/airbyte/pull/15151,False
283046497.0,airbytehq/airbyte,Python,B1,2022-08-01,2022-08-02,,15155,1324203280,pin flake8==4.0.1,closed,2022-08-01T10:37:39Z,2022-08-01T12:12:50Z,2022-08-01T12:12:50Z,5,https://github.com/airbytehq/airbyte/pull/15155,False
283046497.0,airbytehq/airbyte,Python,B1,2022-08-01,2022-08-02,,15156,1324212932,Source Hubspot: fix 401 for associations,closed,2022-08-01T10:46:09Z,2022-08-02T07:34:54Z,2022-08-02T07:34:54Z,3,https://github.com/airbytehq/airbyte/pull/15156,False
283046497.0,airbytehq/airbyte,Python,B1,2022-08-01,2022-08-02,,15159,1324499578,"fix: Fix extraEnv, Update OSS charts",closed,2022-08-01T14:14:57Z,2022-08-01T14:32:54Z,2022-08-01T14:32:54Z,0,https://github.com/airbytehq/airbyte/pull/15159,False
283046497.0,airbytehq/airbyte,Python,B1,2022-08-01,2022-08-02,,15160,1324586621,Use JQ args instead.,closed,2022-08-01T15:17:54Z,2022-08-01T15:47:58Z,2022-08-01T15:47:58Z,1,https://github.com/airbytehq/airbyte/pull/15160,False
283046497.0,airbytehq/airbyte,Python,B1,2022-08-01,2022-08-02,,15162,1324618048,Fix callout formatting,closed,2022-08-01T15:42:04Z,2022-08-01T18:59:16Z,2022-08-01T18:59:16Z,0,https://github.com/airbytehq/airbyte/pull/15162,False
283046497.0,airbytehq/airbyte,Python,B1,2022-08-01,2022-08-02,,15164,1324668336,Degenderize sign-up quote wording,closed,2022-08-01T16:22:40Z,2022-08-01T17:10:57Z,2022-08-01T17:10:57Z,0,https://github.com/airbytehq/airbyte/pull/15164,False
283046497.0,airbytehq/airbyte,Python,B1,2022-08-01,2022-08-02,,15165,1324669604,fix HikariPool error on postgres destination integration tests,closed,2022-08-01T16:23:47Z,2022-08-01T16:57:51Z,2022-08-01T16:57:51Z,1,https://github.com/airbytehq/airbyte/pull/15165,False
283046497.0,airbytehq/airbyte,Python,B1,2022-08-01,2022-08-02,,15166,1324761840,Updated Postgres doc,closed,2022-08-01T17:46:23Z,2022-08-01T18:58:58Z,2022-08-01T18:58:58Z,1,https://github.com/airbytehq/airbyte/pull/15166,False
283046497.0,airbytehq/airbyte,Python,B1,2022-09-01,2022-09-02,,16202,1358058992,Cleans and Rebase Error Message Factory PR,closed,2022-09-01T00:02:27Z,2022-09-12T23:08:12Z,2022-09-12T23:08:11Z,30,https://github.com/airbytehq/airbyte/pull/16202,False
283046497.0,airbytehq/airbyte,Python,B1,2022-09-01,2022-09-02,,16203,1358130064,add CombinedConnectorCatalog schema,closed,2022-09-01T01:44:33Z,2022-09-01T14:41:55Z,2022-09-01T14:41:55Z,0,https://github.com/airbytehq/airbyte/pull/16203,False
283046497.0,airbytehq/airbyte,Python,B1,2022-09-01,2022-09-02,,16204,1358137671,Add documentation on how to configure and debug connector resources.,closed,2022-09-01T01:59:11Z,2022-09-01T21:48:15Z,2022-09-01T21:48:14Z,3,https://github.com/airbytehq/airbyte/pull/16204,False
283046497.0,airbytehq/airbyte,Python,B1,2022-09-01,2022-09-02,,16205,1358142492,[per-stream cdk] Support deserialization of legacy and per-stream state ,closed,2022-09-01T02:05:00Z,2022-09-07T17:20:14Z,2022-09-07T17:20:14Z,0,https://github.com/airbytehq/airbyte/pull/16205,False
283046497.0,airbytehq/airbyte,Python,B1,2022-09-01,2022-09-02,,16206,1358159998,📝 S3 source: update doc about path_prefix + path_pattern,closed,2022-09-01T02:31:03Z,2022-09-01T03:51:01Z,2022-09-01T03:51:01Z,0,https://github.com/airbytehq/airbyte/pull/16206,False
283046497.0,airbytehq/airbyte,Python,B1,2022-09-01,2022-09-02,,16207,1358165522,🎉 Destination TiDB: add icon for TiDB connector,closed,2022-09-01T02:40:41Z,2022-09-01T18:04:24Z,2022-09-01T18:04:24Z,0,https://github.com/airbytehq/airbyte/pull/16207,False
283046497.0,airbytehq/airbyte,Python,B1,2022-09-01,2022-09-02,,16208,1358250305,Destination Redshift: custom JDBC parameters,closed,2022-09-01T04:56:56Z,2022-09-01T11:09:05Z,2022-09-01T11:09:05Z,3,https://github.com/airbytehq/airbyte/pull/16208,False
283046497.0,airbytehq/airbyte,Python,B1,2022-09-01,2022-09-02,,16213,1358511774,fix condition for KubePortManagerSingleton init twice,closed,2022-09-01T09:09:27Z,2022-10-11T17:37:54Z,2022-10-11T17:37:54Z,10,https://github.com/airbytehq/airbyte/pull/16213,False
283046497.0,airbytehq/airbyte,Python,B1,2022-09-01,2022-09-02,,16214,1358546649,":tada: Source Hubspot: Update Tickets, fix missing properties and change how state is updated.",closed,2022-09-01T09:35:54Z,2022-09-09T12:14:06Z,2022-09-09T12:14:06Z,24,https://github.com/airbytehq/airbyte/pull/16214,False
283046497.0,airbytehq/airbyte,Python,B1,2022-09-01,2022-09-02,,16215,1358609688,MSSQL Source : Standardize spec.json for DB connectors that support log-based CDC replication,closed,2022-09-01T10:23:45Z,2022-09-03T18:55:54Z,2022-09-03T18:55:54Z,9,https://github.com/airbytehq/airbyte/pull/16215,False
283046497.0,airbytehq/airbyte,Python,B1,2022-10-01,2022-10-02,,17487,1393129325,Prepare injection of Versioning compatible StreamReaderFactory,closed,2022-10-01T00:01:47Z,2022-10-03T19:38:27Z,2022-10-03T19:38:26Z,0,https://github.com/airbytehq/airbyte/pull/17487,True
283046497.0,airbytehq/airbyte,Python,B1,2022-10-01,2022-10-02,,17489,1393140822,example pokeapi with new protocol,closed,2022-10-01T00:17:39Z,2023-11-13T19:22:54Z,,2,https://github.com/airbytehq/airbyte/pull/17489,True
283046497.0,airbytehq/airbyte,Python,B1,2022-10-01,2022-10-02,,17490,1393144179,Add low code docs to the sidebar,closed,2022-10-01T00:26:30Z,2022-10-03T16:42:59Z,2022-10-03T16:42:59Z,0,https://github.com/airbytehq/airbyte/pull/17490,True
283046497.0,airbytehq/airbyte,Python,B1,2022-10-01,2022-10-02,,17492,1393321171,[IGNORE_IT] Dummy PR to review jdbc connector tests,closed,2022-10-01T09:12:48Z,2022-11-10T14:50:54Z,,14,https://github.com/airbytehq/airbyte/pull/17492,True
283046497.0,airbytehq/airbyte,Python,B1,2022-10-01,2022-10-02,,17493,1393374706,🐛 Source Twilio: test fix backward compatibility,closed,2022-10-01T12:01:09Z,2022-10-03T10:46:04Z,2022-10-03T10:46:04Z,2,https://github.com/airbytehq/airbyte/pull/17493,True
283046497.0,airbytehq/airbyte,Python,B1,2022-10-01,2022-10-02,,17494,1393547541,🎉 New Destination: DuckDB,closed,2022-10-01T20:50:07Z,2023-02-07T10:33:11Z,2023-02-07T10:33:11Z,16,https://github.com/airbytehq/airbyte/pull/17494,True
283046497.0,airbytehq/airbyte,Python,B1,2022-11-01,2022-11-02,,18746,1430690435,🎉 New Source: New York Times [low-code cdk],closed,2022-11-01T01:00:26Z,2022-11-10T10:09:08Z,2022-11-10T10:09:08Z,16,https://github.com/airbytehq/airbyte/pull/18746,False
283046497.0,airbytehq/airbyte,Python,B1,2022-11-01,2022-11-02,,18747,1430699328,Remove ConfigPersistence usage from SecretsMigrator,closed,2022-11-01T01:14:10Z,2022-11-01T22:59:30Z,2022-11-01T22:59:30Z,0,https://github.com/airbytehq/airbyte/pull/18747,False
283046497.0,airbytehq/airbyte,Python,B1,2022-11-01,2022-11-02,,18748,1430721627,Resurfaces hidden cloud connectors within UI,closed,2022-11-01T01:40:15Z,2022-11-01T02:23:19Z,2022-11-01T02:23:19Z,1,https://github.com/airbytehq/airbyte/pull/18748,False
283046497.0,airbytehq/airbyte,Python,B1,2022-11-01,2022-11-02,,18749,1430723245,remove config persistence from seeding logic,closed,2022-11-01T01:42:02Z,2022-11-01T23:48:02Z,2022-11-01T23:48:02Z,1,https://github.com/airbytehq/airbyte/pull/18749,False
283046497.0,airbytehq/airbyte,Python,B1,2022-11-01,2022-11-02,,18750,1430741830,🎉 New Source: Dynamodb,closed,2022-11-01T02:04:45Z,2022-11-14T15:21:51Z,2022-11-14T15:21:51Z,9,https://github.com/airbytehq/airbyte/pull/18750,False
283046497.0,airbytehq/airbyte,Python,B1,2022-11-01,2022-11-02,,18751,1430750789,[DELETE] Code cleanup in abstract classes,closed,2022-11-01T02:15:23Z,2022-11-03T00:32:01Z,,6,https://github.com/airbytehq/airbyte/pull/18751,False
283046497.0,airbytehq/airbyte,Python,B1,2022-11-01,2022-11-02,,18752,1430839223,[WIP] New Docs landing page,closed,2022-11-01T04:12:10Z,2025-05-09T00:24:13Z,,9,https://github.com/airbytehq/airbyte/pull/18752,False
283046497.0,airbytehq/airbyte,Python,B1,2022-11-01,2022-11-02,,18753,1430861649,Source Salesforce: add get_error_display_message for ConnectionError,closed,2022-11-01T04:43:14Z,2022-11-01T13:48:05Z,2022-11-01T13:48:05Z,4,https://github.com/airbytehq/airbyte/pull/18753,False
283046497.0,airbytehq/airbyte,Python,B1,2022-11-01,2022-11-02,,18754,1430868205,Destination DynamoDB: SSH,closed,2022-11-01T04:53:54Z,2024-10-05T04:30:56Z,,1,https://github.com/airbytehq/airbyte/pull/18754,False
283046497.0,airbytehq/airbyte,Python,B1,2022-11-01,2022-11-02,,18756,1431059692,S3 logging+worker scaling,closed,2022-11-01T08:24:21Z,2022-11-01T08:26:31Z,,1,https://github.com/airbytehq/airbyte/pull/18756,False
283046497.0,airbytehq/airbyte,Python,B1,2022-12-01,2022-12-02,,19957,1470399299,Added dark variant to Button,closed,2022-12-01T00:12:06Z,2022-12-02T18:51:10Z,2022-12-02T18:51:10Z,0,https://github.com/airbytehq/airbyte/pull/19957,False
283046497.0,airbytehq/airbyte,Python,B1,2022-12-01,2022-12-02,,19958,1470400329,[Community PR Build - Do not merge] 🎉 New implementation for AWS Secret Manager for issue,closed,2022-12-01T00:13:18Z,2023-01-13T21:56:20Z,,0,https://github.com/airbytehq/airbyte/pull/19958,False
283046497.0,airbytehq/airbyte,Python,B1,2022-12-01,2022-12-02,,19963,1470613747,rename,closed,2022-12-01T03:36:58Z,2023-07-06T23:18:39Z,,0,https://github.com/airbytehq/airbyte/pull/19963,False
283046497.0,airbytehq/airbyte,Python,B1,2022-12-01,2022-12-02,,19964,1470654208,Include http method in `SimpleRetriever` log message for requests,closed,2022-12-01T04:26:17Z,2022-12-01T20:52:21Z,2022-12-01T20:52:21Z,3,https://github.com/airbytehq/airbyte/pull/19964,False
283046497.0,airbytehq/airbyte,Python,B1,2022-12-01,2022-12-02,,19967,1470920011,:bug: Source Zendesk Support: handle 429 response behavior when retrying,closed,2022-12-01T08:53:07Z,2022-12-14T11:41:52Z,2022-12-14T11:41:52Z,9,https://github.com/airbytehq/airbyte/pull/19967,False
283046497.0,airbytehq/airbyte,Python,B1,2022-12-01,2022-12-02,,19970,1471155396,Source Slack - remove OAuth2.0 refresh_token,closed,2022-12-01T11:33:05Z,2022-12-02T12:37:53Z,2022-12-02T12:37:53Z,4,https://github.com/airbytehq/airbyte/pull/19970,False
283046497.0,airbytehq/airbyte,Python,B1,2022-12-01,2022-12-02,,19971,1471183276,Postgres Source add JSONB datatype support,closed,2022-12-01T11:56:12Z,2023-02-28T10:57:38Z,,6,https://github.com/airbytehq/airbyte/pull/19971,False
283046497.0,airbytehq/airbyte,Python,B1,2022-12-01,2022-12-02,,19974,1471279240,cdk source created,closed,2022-12-01T13:02:40Z,2022-12-12T10:52:37Z,,1,https://github.com/airbytehq/airbyte/pull/19974,False
283046497.0,airbytehq/airbyte,Python,B1,2022-12-01,2022-12-02,,19975,1471397520,Update Stripe Customer Stream with additional info,closed,2022-12-01T14:16:40Z,2022-12-06T16:25:41Z,2022-12-06T16:25:41Z,0,https://github.com/airbytehq/airbyte/pull/19975,False
283046497.0,airbytehq/airbyte,Python,B1,2022-12-01,2022-12-02,,19976,1471415674,make flaky test less sensitive,closed,2022-12-01T14:28:49Z,2022-12-01T20:55:19Z,2022-12-01T20:55:19Z,1,https://github.com/airbytehq/airbyte/pull/19976,False
283046497.0,airbytehq/airbyte,Python,B1,2023-01-01,2023-01-02,,20941,1516175856,CDK: Add schema inferrer class,closed,2023-01-02T09:09:47Z,2023-01-06T12:43:29Z,2023-01-06T12:43:29Z,4,https://github.com/airbytehq/airbyte/pull/20941,True
283046497.0,airbytehq/airbyte,Python,B1,2023-01-01,2023-01-02,,20942,1516238607,Connector builder server: Add inferred schema to read API response,closed,2023-01-02T10:22:00Z,2023-01-09T18:08:23Z,2023-01-09T18:08:23Z,1,https://github.com/airbytehq/airbyte/pull/20942,True
283046497.0,airbytehq/airbyte,Python,B1,2023-01-01,2023-01-02,,20943,1516297873,🪟 🧹 Remove <StartWithDestination /> Component,closed,2023-01-02T11:30:16Z,2023-01-04T14:59:52Z,2023-01-04T14:59:52Z,0,https://github.com/airbytehq/airbyte/pull/20943,True
283046497.0,airbytehq/airbyte,Python,B1,2023-01-01,2023-01-02,,20944,1516302719,🪟🧹 Introduce flex component,closed,2023-01-02T11:37:02Z,2023-01-04T15:17:58Z,2023-01-04T15:17:58Z,1,https://github.com/airbytehq/airbyte/pull/20944,True
283046497.0,airbytehq/airbyte,Python,B1,2023-01-01,2023-01-02,,20945,1516357644,Connector builder server: Adjust readme,closed,2023-01-02T12:41:35Z,2023-01-09T09:09:23Z,2023-01-09T09:09:23Z,0,https://github.com/airbytehq/airbyte/pull/20945,True
283046497.0,airbytehq/airbyte,Python,B1,2023-01-01,2023-01-02,,20946,1516372151,"🎉 Source bigcommerce: add order_shipping_addresses, order_coupons and product_variants streams",closed,2023-01-02T13:00:18Z,2023-04-18T13:44:22Z,,5,https://github.com/airbytehq/airbyte/pull/20946,True
283046497.0,airbytehq/airbyte,Python,B1,2023-01-01,2023-01-02,,20951,1516544900,🪟🎨 Connector form: Improve logs look and feel,closed,2023-01-02T16:15:52Z,2023-01-09T10:30:46Z,2023-01-09T10:30:46Z,0,https://github.com/airbytehq/airbyte/pull/20951,True
283046497.0,airbytehq/airbyte,Python,B1,2023-01-01,2023-01-02,,20954,1516721437,Destination Databricks: replicate into specified catalog using three level namespace,closed,2023-01-02T21:09:18Z,2023-04-19T11:13:00Z,,2,https://github.com/airbytehq/airbyte/pull/20954,True
283046497.0,airbytehq/airbyte,Python,B1,2023-02-01,2023-02-02,,22183,1565172125,Set sync_mode as incremental instead of full refresh in catalog speci…,closed,2023-02-01T00:01:00Z,2023-02-07T23:37:39Z,2023-02-07T23:37:39Z,1,https://github.com/airbytehq/airbyte/pull/22183,False
283046497.0,airbytehq/airbyte,Python,B1,2023-02-01,2023-02-02,,22184,1565183642,Checkout entire git history in test-command,closed,2023-02-01T00:08:44Z,2023-02-07T17:08:49Z,2023-02-07T17:08:49Z,18,https://github.com/airbytehq/airbyte/pull/22184,False
283046497.0,airbytehq/airbyte,Python,B1,2023-02-01,2023-02-02,,22185,1565191625,add feature-flag and socat envvars to allowed set,closed,2023-02-01T00:15:33Z,2023-02-01T00:21:47Z,2023-02-01T00:21:47Z,1,https://github.com/airbytehq/airbyte/pull/22185,False
283046497.0,airbytehq/airbyte,Python,B1,2023-02-01,2023-02-02,,22187,1565239131,update ConfigFileClient to allow an invalid path,closed,2023-02-01T01:08:52Z,2023-02-01T01:16:25Z,2023-02-01T01:16:25Z,1,https://github.com/airbytehq/airbyte/pull/22187,False
283046497.0,airbytehq/airbyte,Python,B1,2023-02-01,2023-02-02,,22188,1565240394,Normalization: handle nested objects correctly,closed,2023-02-01T01:10:03Z,2023-04-03T14:58:47Z,,14,https://github.com/airbytehq/airbyte/pull/22188,False
283046497.0,airbytehq/airbyte,Python,B1,2023-02-01,2023-02-02,,22189,1565252791,📚 Docs: fix low code example links,closed,2023-02-01T01:20:42Z,2023-02-15T00:16:25Z,2023-02-15T00:16:25Z,2,https://github.com/airbytehq/airbyte/pull/22189,False
283046497.0,airbytehq/airbyte,Python,B1,2023-02-01,2023-02-02,,22190,1565275043,Add a repository method that determines if a connection has an alpha or beta connector,closed,2023-02-01T01:40:40Z,2023-02-01T17:43:07Z,2023-02-01T17:43:07Z,1,https://github.com/airbytehq/airbyte/pull/22190,False
283046497.0,airbytehq/airbyte,Python,B1,2023-02-01,2023-02-02,,22191,1565282625,Fixes for state storage env vars,closed,2023-02-01T01:52:44Z,2023-02-07T05:45:20Z,2023-02-07T05:45:20Z,0,https://github.com/airbytehq/airbyte/pull/22191,False
283046497.0,airbytehq/airbyte,Python,B1,2023-02-01,2023-02-02,,22192,1565363448,Hot Fix: Feature flag should debug instead of log.,closed,2023-02-01T03:21:54Z,2023-02-01T03:23:40Z,2023-02-01T03:23:40Z,2,https://github.com/airbytehq/airbyte/pull/22192,False
283046497.0,airbytehq/airbyte,Python,B1,2023-02-01,2023-02-02,,22194,1565783571,🪟 🔧 Remove utmStorage util,closed,2023-02-01T09:46:23Z,2023-02-01T11:04:37Z,2023-02-01T11:04:37Z,0,https://github.com/airbytehq/airbyte/pull/22194,False
283046497.0,airbytehq/airbyte,Python,B1,2023-03-01,2023-03-02,,23600,1604025989,"Connector Health: Fixed SAT for Amazon Ads, Faker, Hubspot, Instagram, Pinterest, Sentry, Zendesk Talk",closed,2023-03-01T00:40:59Z,2023-03-01T09:09:20Z,2023-03-01T09:09:20Z,8,https://github.com/airbytehq/airbyte/pull/23600,False
283046497.0,airbytehq/airbyte,Python,B1,2023-03-01,2023-03-02,,23602,1604404454,Add/source exchange rates tutorial,closed,2023-03-01T07:29:58Z,2023-03-02T10:46:42Z,,1,https://github.com/airbytehq/airbyte/pull/23602,False
283046497.0,airbytehq/airbyte,Python,B1,2023-03-01,2023-03-02,,23603,1604532152,"Revert ""Postgres Source : Support JSONB datatype""",closed,2023-03-01T08:49:36Z,2023-03-01T09:50:18Z,,2,https://github.com/airbytehq/airbyte/pull/23603,False
283046497.0,airbytehq/airbyte,Python,B1,2023-03-01,2023-03-02,,23605,1604583560,🎉 Source Amazon Seller Partner: add FBA Reimbursement Report stream,closed,2023-03-01T09:21:37Z,2023-04-27T19:04:52Z,2023-04-27T19:04:52Z,8,https://github.com/airbytehq/airbyte/pull/23605,False
